date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-08-29,822690,DraftKings,2026-08-29T07:54:29,邁阿密馬林魚,華盛頓國民,-110,-109
2026-08-29,822770,,,西雅圖水手,多倫多藍鳥,,
2026-08-29,822936,DraftKings,2026-08-29T07:54:29,聖地牙哥教士,坦帕灣光芒,+113,-136
2026-08-29,823011,,,匹茲堡海盜,聖路易紅雀,,
2026-08-29,823176,,,亞利桑那響尾蛇,舊金山巨人,,
2026-08-29,823177,,,亞利桑那響尾蛇,舊金山巨人,,
2026-08-29,823501,,,波士頓紅襪,紐約洋基,,
2026-08-29,823539,,,波士頓紅襪,紐約洋基,,
2026-08-29,823582,,,休士頓太空人,紐約大都會,,
2026-08-29,823665,DraftKings,2026-08-29T07:54:29,芝加哥白襪,明尼蘇達雙城,+102,-122
2026-08-29,823741,DraftKings,2026-08-29T07:54:29,德州遊騎兵,密爾瓦基釀酒人,+141,-171
2026-08-29,823986,DraftKings,2026-08-29T07:54:29,費城費城人,洛杉磯天使,-239,+194
2026-08-29,824230,DraftKings,2026-08-29T07:54:29,洛杉磯道奇,底特律老虎,-181,+149
2026-08-29,824392,DraftKings,2026-08-29T07:54:29,堪薩斯市皇家,克里夫蘭守護者,+135,-163
2026-08-29,824637,DraftKings,2026-08-29T07:54:29,辛辛那提紅人,芝加哥小熊,+161,-197
2026-08-29,824874,DraftKings,2026-08-29T07:54:29,科羅拉多洛磯,亞特蘭大勇士,+188,-231
2026-08-29,824961,,,巴爾的摩金鶯,運動家,,
