date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-09-26,822678,DraftKings,2026-09-26T07:51:47,紐約大都會,華盛頓國民,-136,+113
2026-09-26,822759,,,辛辛那提紅人,多倫多藍鳥,,
2026-09-26,823083,DraftKings,2026-09-26T07:51:47,洛杉磯天使,西雅圖水手,+157,-191
2026-09-26,823165,DraftKings,2026-09-26T07:51:47,洛杉磯道奇,舊金山巨人,-336,+264
2026-09-26,823245,DraftKings,2026-09-26T07:51:47,亞利桑那響尾蛇,聖地牙哥教士,+104,-125
2026-09-26,823407,,,坦帕灣光芒,費城費城人,,
2026-09-26,823653,,,德州遊騎兵,明尼蘇達雙城,,
2026-09-26,823733,DraftKings,2026-09-26T07:51:47,聖路易紅雀,密爾瓦基釀酒人,+157,-192
2026-09-26,823813,,,亞特蘭大勇士,邁阿密馬林魚,,
2026-09-26,824057,DraftKings,2026-09-26T07:51:47,克里夫蘭守護者,堪薩斯市皇家,-131,+109
2026-09-26,824219,,,匹茲堡海盜,底特律老虎,,
2026-09-26,824543,DraftKings,2026-09-26T07:51:47,科羅拉多洛磯,芝加哥白襪,+188,-232
2026-09-26,824705,,,芝加哥小熊,波士頓紅襪,,
2026-09-26,824949,,,休士頓太空人,運動家,,
