date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-09-26,822678,,,紐約大都會,華盛頓國民,,
2026-09-26,822759,,,辛辛那提紅人,多倫多藍鳥,,
2026-09-26,823083,,,洛杉磯天使,西雅圖水手,,
2026-09-26,823165,,,洛杉磯道奇,舊金山巨人,,
2026-09-26,823245,,,亞利桑那響尾蛇,聖地牙哥教士,,
2026-09-26,823407,,,坦帕灣光芒,費城費城人,,
2026-09-26,823653,,,德州遊騎兵,明尼蘇達雙城,,
2026-09-26,823733,,,聖路易紅雀,密爾瓦基釀酒人,,
2026-09-26,823813,,,亞特蘭大勇士,邁阿密馬林魚,,
2026-09-26,824057,,,克里夫蘭守護者,堪薩斯市皇家,,
2026-09-26,824219,,,匹茲堡海盜,底特律老虎,,
2026-09-26,824543,,,科羅拉多洛磯,芝加哥白襪,,
2026-09-26,824705,,,芝加哥小熊,波士頓紅襪,,
2026-09-26,824949,,,休士頓太空人,運動家,,
