date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-11,822711,台灣運彩,2026-07-11T13:53:39,紐約洋基,華盛頓國民,1.30,2.60
2026-07-11,822875,台灣運彩,2026-07-11T13:53:39,休士頓太空人,德州遊騎兵,1.82,1.68
2026-07-11,822953,台灣運彩,2026-07-11T13:53:39,西雅圖水手,坦帕灣光芒,1.82,1.68
2026-07-11,823030,台灣運彩,2026-07-11T13:53:39,亞特蘭大勇士,聖路易紅雀,1.65,1.85
2026-07-11,823198,台灣運彩,2026-07-11T13:53:39,科羅拉多洛磯,舊金山巨人,2.05,1.48
2026-07-11,823276,台灣運彩,2026-07-11T13:53:39,多倫多藍鳥,聖地牙哥教士,1.82,1.68
2026-07-11,823356,台灣運彩,2026-07-11T13:53:39,密爾瓦基釀酒人,匹茲堡海盜,1.58,1.92
2026-07-11,823603,台灣運彩,2026-07-11T13:53:39,波士頓紅襪,紐約大都會,2.05,1.48
2026-07-11,823682,台灣運彩,2026-07-11T13:53:39,洛杉磯天使,明尼蘇達雙城,2.30,1.40
2026-07-11,823844,台灣運彩,2026-07-11T13:53:39,克里夫蘭守護者,邁阿密馬林魚,2.00,1.50
2026-07-11,823926,台灣運彩,2026-07-11T13:53:39,亞利桑那響尾蛇,洛杉磯道奇,2.90,1.23
2026-07-11,824249,台灣運彩,2026-07-11T13:53:39,費城費城人,底特律老虎,1.52,1.98
2026-07-11,824492,台灣運彩,2026-07-11T13:53:39,芝加哥小熊,辛辛那提紅人,1.63,1.87
2026-07-11,824576,台灣運彩,2026-07-11T13:53:39,運動家,芝加哥白襪,1.68,1.82
2026-07-11,824813,台灣運彩,2026-07-11T13:53:39,堪薩斯市皇家,巴爾的摩金鶯,2.10,1.45
