date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-07-17,822789,台灣運彩,2026-07-17T13:54:53,芝加哥白襪,多倫多藍鳥,1.95,1.55
2026-07-17,823115,台灣運彩,2026-07-17T13:54:53,舊金山巨人,西雅圖水手,2.05,1.48
2026-07-17,823524,台灣運彩,2026-07-17T13:54:53,洛杉磯道奇,紐約洋基,1.71,1.79
2026-07-17,823766,台灣運彩,2026-07-17T13:54:53,邁阿密馬林魚,密爾瓦基釀酒人,2.00,1.50
2026-07-17,824009,台灣運彩,2026-07-17T13:54:53,底特律老虎,洛杉磯天使,1.80,1.70
2026-07-17,824090,台灣運彩,2026-07-17T13:54:53,聖地牙哥教士,堪薩斯市皇家,1.68,1.82
2026-07-17,824170,台灣運彩,2026-07-17T13:54:53,巴爾的摩金鶯,休士頓太空人,1.82,1.68
2026-07-17,824332,台灣運彩,2026-07-17T13:54:53,辛辛那提紅人,科羅拉多洛磯,1.84,1.66
2026-07-17,824414,台灣運彩,2026-07-17T13:54:53,匹茲堡海盜,克里夫蘭守護者,1.92,1.58
2026-07-17,824655,台灣運彩,2026-07-17T13:54:53,明尼蘇達雙城,芝加哥小熊,1.95,1.55
2026-07-17,824737,台灣運彩,2026-07-17T13:54:53,坦帕灣光芒,波士頓紅襪,1.90,1.60
2026-07-17,824766,台灣運彩,2026-07-17T13:54:53,坦帕灣光芒,波士頓紅襪,1.90,1.60
2026-07-17,824901,台灣運彩,2026-07-17T13:54:53,德州遊騎兵,亞特蘭大勇士,2.40,1.36
2026-07-17,824981,台灣運彩,2026-07-17T13:54:53,華盛頓國民,運動家,1.82,1.68
2026-07-17,825060,台灣運彩,2026-07-17T13:54:53,聖路易紅雀,亞利桑那響尾蛇,1.72,1.78
