date,game_pk,sportsbook,captured_at_tw,away_zh,home_zh,away_moneyline,home_moneyline
2026-09-14,822765,DraftKings,2026-09-14T21:40:04,底特律老虎,多倫多藍鳥,+114,-138
2026-09-14,823006,DraftKings,2026-09-14T21:40:04,舊金山巨人,聖路易紅雀,+119,-143
2026-09-14,823575,DraftKings,2026-09-14T21:40:04,巴爾的摩金鶯,紐約大都會,+103,-124
2026-09-14,823656,DraftKings,2026-09-14T21:40:04,紐約洋基,明尼蘇達雙城,-137,+113
2026-09-14,823981,DraftKings,2026-09-14T21:40:04,西雅圖水手,洛杉磯天使,-114,-106
2026-09-14,824308,DraftKings,2026-09-14T21:40:04,聖地牙哥教士,科羅拉多洛磯,-196,+161
2026-09-14,824386,DraftKings,2026-09-14T21:40:04,芝加哥白襪,克里夫蘭守護者,+128,-155
2026-09-14,824465,DraftKings,2026-09-14T21:40:04,洛杉磯道奇,辛辛那提紅人,-231,+188
2026-09-14,824629,DraftKings,2026-09-14T21:40:04,亞特蘭大勇士,芝加哥小熊,+113,-136
2026-09-14,825034,DraftKings,2026-09-14T21:40:04,邁阿密馬林魚,亞利桑那響尾蛇,+113,-137
