game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
824514,2026-08-18 01:40,2026-08-17T17:40:00Z,聖路易紅雀 @ 辛辛那提紅人,10000,4.64,3.76,8.4,0.558,0.442,1.79,2.26,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.86,2.45,5.31,8.5,,,無大小分盤口
822939,2026-08-18 06:05,2026-08-17T22:05:00Z,巴爾的摩金鶯 @ 坦帕灣光芒,10000,3.9,4.97,8.87,0.3484,0.6516,2.87,1.53,DraftKings,+147,-158,-0.0565,0.0392,坦帕灣光芒,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.55,3.45,7.0,9.0,,,無大小分盤口
823427,2026-08-18 06:40,2026-08-17T22:40:00Z,邁阿密馬林魚 @ 費城費城人,10000,3.83,4.9,8.73,0.344,0.656,2.91,1.52,DraftKings,+217,-235,0.0285,-0.0455,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.31,4.76,8.07,8.5,,,無大小分盤口
824478,2026-08-18 06:40,2026-08-17T22:40:00Z,聖路易紅雀 @ 辛辛那提紅人,10000,4.64,3.74,8.38,0.5458,0.4542,1.83,2.20,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.79,2.5,5.29,8.5,,,無大小分盤口
823343,2026-08-18 07:05,2026-08-17T23:05:00Z,底特律老虎 @ 匹茲堡海盜,10000,5.26,4.15,9.41,0.6063,0.3937,1.65,2.54,DraftKings,-116,+108,0.0693,-0.0871,底特律老虎,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.86,3.15,9.01,9.5,,,無大小分盤口
823589,2026-08-18 07:10,2026-08-17T23:10:00Z,聖地牙哥教士 @ 紐約大都會,10000,4.02,4.19,8.21,0.509,0.491,1.96,2.04,DraftKings,+106,-114,0.0236,-0.0417,聖地牙哥教士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.95,3.56,7.51,8.0,,,無大小分盤口
824725,2026-08-18 07:10,2026-08-17T23:10:00Z,亞利桑那響尾蛇 @ 波士頓紅襪,10000,4.15,4.72,8.87,0.3923,0.6077,2.55,1.65,DraftKings,+131,-141,-0.0406,0.0226,波士頓紅襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.46,5.47,9.94,9.0,,,無大小分盤口
823668,2026-08-18 07:40,2026-08-17T23:40:00Z,亞特蘭大勇士 @ 明尼蘇達雙城,10000,4.55,3.93,8.48,0.5961,0.4039,1.68,2.48,DraftKings,-131,+109,0.029,-0.0746,亞特蘭大勇士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.35,3.99,7.33,8.5,,,無大小分盤口
824077,2026-08-18 07:40,2026-08-17T23:40:00Z,運動家 @ 堪薩斯市皇家,10000,3.86,4.82,8.68,0.3712,0.6288,2.69,1.59,DraftKings,+163,-198,-0.009,-0.0356,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.37,1.58,4.94,8.5,,,無大小分盤口
824641,2026-08-18 08:05,2026-08-18T00:05:00Z,芝加哥白襪 @ 芝加哥小熊,10000,4.37,5.3,9.67,0.3564,0.6436,2.81,1.55,DraftKings,+142,-172,-0.0568,0.0112,芝加哥小熊,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.2,4.11,9.31,9.5,,,無大小分盤口
824320,2026-08-18 08:40,2026-08-18T00:40:00Z,洛杉磯道奇 @ 科羅拉多洛磯,10000,5.01,5.04,10.05,0.4852,0.5148,2.06,1.94,DraftKings,-271,+217,-0.2453,0.1993,科羅拉多洛磯,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.98,2.78,5.76,10.0,,,無大小分盤口
