game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
823415,2026-09-08 01:05,2026-09-07T17:05:00Z,亞特蘭大勇士 @ 費城費城人,10000,3.69,4.35,8.04,0.3378,0.6622,2.96,1.51,DraftKings,+139,-168,-0.0806,0.0353,費城費城人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.58,5.08,8.66,8.0,,,無大小分盤口
823820,2026-09-08 01:10,2026-09-07T17:10:00Z,紐約大都會 @ 邁阿密馬林魚,10000,4.34,4.36,8.7,0.4682,0.5318,2.14,1.88,DraftKings,+103,-124,-0.0244,-0.0218,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.35,3.32,6.67,8.5,,,無大小分盤口
824715,2026-09-08 01:35,2026-09-07T17:35:00Z,洛杉磯天使 @ 波士頓紅襪,10000,3.7,4.55,8.25,0.3265,0.6735,3.06,1.48,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.0,3.38,5.38,8.5,,,無大小分盤口
824793,2026-09-08 01:35,2026-09-07T17:35:00Z,克里夫蘭守護者 @ 巴爾的摩金鶯,10000,4.13,3.98,8.11,0.4817,0.5183,2.08,1.93,DraftKings,+104,-126,-0.0085,-0.0392,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.76,2.98,5.74,8.0,,,無大小分盤口
823742,2026-09-08 02:10,2026-09-07T18:10:00Z,芝加哥小熊 @ 密爾瓦基釀酒人,10000,5.47,5.21,10.68,0.4779,0.5221,2.09,1.92,DraftKings,+108,-131,-0.0029,-0.045,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,6.45,5.19,11.64,10.5,,,無大小分盤口
824062,2026-09-08 02:10,2026-09-07T18:10:00Z,亞利桑那響尾蛇 @ 堪薩斯市皇家,10000,4.25,4.43,8.68,0.394,0.606,2.54,1.65,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.27,4.2,7.47,8.5,,,無大小分盤口
824229,2026-09-08 03:10,2026-09-07T19:10:00Z,明尼蘇達雙城 @ 底特律老虎,10000,4.48,4.17,8.65,0.4958,0.5042,2.02,1.98,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.71,2.01,6.72,8.5,,,無大小分盤口
823254,2026-09-08 05:10,2026-09-07T21:10:00Z,華盛頓國民 @ 聖地牙哥教士,10000,4.09,4.1,8.19,0.4714,0.5286,2.12,1.89,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.77,2.23,7.0,8.0,,,無大小分盤口
823175,2026-09-08 08:10,2026-09-08T00:10:00Z,聖路易紅雀 @ 舊金山巨人,10000,4.92,5.04,9.96,0.3953,0.6047,2.53,1.65,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.92,2.03,5.95,10.0,,,無大小分盤口
823902,2026-09-08 09:10,2026-09-08T01:10:00Z,辛辛那提紅人 @ 洛杉磯道奇,10000,4.34,5.14,9.48,0.3726,0.6274,2.68,1.59,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.65,3.22,7.87,9.5,,,無大小分盤口
824958,2026-09-08 10:05,2026-09-08T02:05:00Z,多倫多藍鳥 @ 運動家,10000,4.99,4.28,9.27,0.5647,0.4353,1.77,2.30,DraftKings,-198,+162,-0.0997,0.0536,運動家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.04,4.06,7.1,9.5,,,無大小分盤口
