game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
823672,2026-08-13 01:40,2026-08-12T17:40:00Z,巴爾的摩金鶯 @ 明尼蘇達雙城,10000,3.78,4.22,8.0,0.4431,0.5569,2.26,1.80,DraftKings,-104,-115,-0.0667,0.022,明尼蘇達雙城,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.4,2.54,4.94,8.0,,,無大小分盤口
823017,2026-08-13 02:15,2026-08-12T18:15:00Z,費城費城人 @ 聖路易紅雀,10000,4.17,3.68,7.85,0.5738,0.4262,1.74,2.35,DraftKings,-164,+136,-0.0474,0.0025,聖路易紅雀,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.13,3.15,7.29,8.0,,,無大小分盤口
824967,2026-08-13 03:05,2026-08-12T19:05:00Z,坦帕灣光芒 @ 運動家,10000,5.28,3.13,8.41,0.8046,0.1954,1.24,5.12,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.26,3.34,5.6,8.5,,,無大小分盤口
825047,2026-08-13 03:40,2026-08-12T19:40:00Z,科羅拉多洛磯 @ 亞利桑那響尾蛇,10000,4.26,5.4,9.66,0.347,0.653,2.88,1.53,DraftKings,+148,-180,-0.0562,0.0101,亞利桑那響尾蛇,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.14,2.89,7.03,9.5,,,無大小分盤口
823187,2026-08-13 03:45,2026-08-12T19:45:00Z,休士頓太空人 @ 舊金山巨人,10000,4.36,3.77,8.13,0.5664,0.4336,1.77,2.31,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.83,2.59,7.42,8.0,,,無大小分盤口
823263,2026-08-13 04:10,2026-08-12T20:10:00Z,密爾瓦基釀酒人 @ 聖地牙哥教士,10000,3.73,3.89,7.62,0.4539,0.5461,2.20,1.83,DraftKings,-120,+100,-0.0916,0.0461,聖地牙哥教士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.5,3.42,7.93,7.5,,,無大小分盤口
823833,2026-08-13 06:40,2026-08-12T22:40:00Z,匹茲堡海盜 @ 邁阿密馬林魚,10000,3.6,3.93,7.53,0.4623,0.5377,2.16,1.86,DraftKings,+100,-120,-0.0377,-0.0078,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.52,2.88,5.4,7.5,,,無大小分盤口
824241,2026-08-13 06:40,2026-08-12T22:40:00Z,克里夫蘭守護者 @ 底特律老虎,10000,3.56,5.05,8.61,0.2754,0.7246,3.63,1.38,DraftKings,+109,-131,-0.2031,0.1575,底特律老虎,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.4,5.69,9.09,8.5,,,無大小分盤口
822698,2026-08-13 06:45,2026-08-12T22:45:00Z,芝加哥小熊 @ 華盛頓國民,10000,4.97,4.08,9.05,0.5645,0.4355,1.77,2.30,DraftKings,-163,+135,-0.0553,0.01,華盛頓國民,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.57,3.8,8.37,9.0,,,無大小分盤口
823511,2026-08-13 07:05,2026-08-12T23:05:00Z,西雅圖水手 @ 紐約洋基,10000,3.07,3.7,6.77,0.4058,0.5942,2.46,1.68,DraftKings,+104,-126,-0.0844,0.0367,紐約洋基,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.54,3.3,5.84,7.0,,,無大小分盤口
